FLIGHT_COUNT,SUM_YR_1,LAST_TO_END
76,22351.0,3
98,18376.0,5
41,29975.0,14
37,35306.0,22
44,17795.0,21
27,28341.0,7
62,36074.0,8
46,15215.0,48
55,25707.0,7
8,14950.0,261
63,20196.0,4
57,22114.0,7
24,14124.0,78
57,20479.0,8
34,18047.0,83
69,11764.0,14
63,22127.0,13
44,13234.0,101
49,14150.0,5
59,18723.0,20
63,21987.0,7
55,17160.0,8
41,17984.0,28
62,28261.0,15
71,29767.0,10
59,25337.0,74
95,33311.0,2
47,22000.0,4
20,43061.0,26
71,25730.0,3
10,13540.0,147
89,22504.0,6
45,20357.0,13
41,24183.0,9
69,20898.0,17
68,16336.0,24
45,30561.0,12
24,15195.0,78
56,14175.0,11
57,20661.0,20
48,9174.0,5
32,10515.0,23
25,21000.0,57
39,16380.0,4
35,18757.0,23
96,22120.0,1
46,37379.0,21
73,21453.0,3
72,23628.0,18
58,39516.0,146
44,15594.0,20
45,30173.0,1
66,12176.0,19
42,17003.0,36
51,32797.0,33
39,19533.0,14
31,26580.0,12
60,21998.0,6
45,16932.0,187
62,3500.0,9
44,2240.0,29
64,16292.0,6
53,26187.0,1
59,15086.0,15
44,17698.0,2
63,29086.0,9
28,28223.0,55
55,25309.0,2
43,39513.0,8
97,29774.0,1
16,3580.0,27
65,18393.0,21
6,10650.0,163
74,19697.0,4
44,16325.0,1
18,7221.0,12
61,7899.0,12
61,21083.0,18
48,26960.0,3
39,17553.0,27
29,26607.0,109
40,32492.0,32
69,17819.0,6
56,33390.0,68
47,18655.0,8
46,12825.0,65
56,23043.0,14
31,11617.0,1
15,29400.0,5
51,24734.0,2
70,34081.0,7
72,31850.0,48
36,17799.0,11
63,30651.0,1
85,22130.0,5
72,26488.0,1
30,45107.0,288
76,7400.0,4
21,42905.0,354
56,10696.0,3
50,11863.0,8
50,9724.0,1
69,24063.0,11
54,54398.0,413
58,19240.0,19
51,18858.0,1
61,25657.0,9
47,21314.0,34
8,20558.0,405
72,34821.0,9
64,20119.0,5
49,20068.0,4
34,0.0,22
38,10253.0,25
64,14173.0,17
77,20523.0,1
104,36872.0,2
44,21760.0,6
83,27364.0,67
6,4224.0,91
81,26661.0,16
38,14374.0,27
71,21611.0,23
33,22550.0,26
54,12490.0,33
43,18974.0,1
47,41601.0,49
28,0.0,25
42,10360.0,17
58,14267.0,9
29,4320.0,97
52,31789.0,10
63,27331.0,2
78,33630.0,7
174,72468.0,2
67,28011.0,10
53,37930.0,15
71,19182.0,5
41,21390.0,2
36,33074.0,76
50,7589.0,18
39,18226.0,58
21,28110.0,56
47,26321.0,12
20,18390.0,16
53,18958.0,1
49,20972.0,1
50,17515.0,37
32,27418.0,7
30,17222.0,39
32,27911.0,66
61,6703.0,22
46,0.0,9
72,16193.0,3
28,33224.0,8
30,22259.0,3
39,15827.0,5
27,22144.0,16
24,27283.0,114
7,7850.0,93
30,24269.0,5
46,27398.0,6
36,34467.0,2
49,24884.0,5
66,20002.0,16
64,26234.0,11
42,21618.0,6
62,27910.0,5
31,17675.0,59
53,24234.0,14
47,17914.0,9
28,26504.0,36
35,22760.0,70
68,24980.0,24
52,18017.0,5
95,24035.0,2
55,16970.0,12
66,21222.0,18
85,30575.0,38
63,35654.0,22
60,21553.0,6
12,14495.0,146
53,20387.0,4
29,23323.0,90
22,34330.0,6
72,23550.0,2
34,17089.0,31
76,21926.0,1
68,18912.0,11
47,19348.0,38
55,24350.0,18
6,12800.0,81
46,29036.0,10
39,18216.0,65
43,5280.0,60
24,22857.0,1
53,36840.0,34
43,26197.0,67
62,19619.0,4
6,17190.0,280
114,27991.0,10
61,19455.0,14
52,10756.0,12
44,4470.0,18
12,18788.0,85
25,45787.0,154
29,24587.0,27
31,33432.0,143
43,21020.0,6
52,12598.0,16
23,29905.0,95
59,22168.0,15
56,15362.0,24
43,31026.0,2
27,20620.0,4
69,16121.0,7
77,28320.0,2
45,35419.0,25
63,26934.0,1
24,20483.0,151
38,20666.0,8
54,27111.0,15
85,29541.0,1
22,15539.0,13
24,16911.0,21
49,1088.0,13
25,30621.0,102
45,32630.0,21
24,19837.0,141
24,17730.0,8
8,13847.0,6
43,23596.0,2
63,23083.0,2
101,30046.0,2
9,13549.0,214
48,16303.0,9
47,17779.0,3
24,42180.0,209
47,13608.0,8
18,21746.0,78
57,19124.0,6
49,13491.0,4
48,2432.0,14
36,33119.0,26
35,27249.0,15
45,27955.0,17
48,23783.0,2
47,10204.0,8
53,29530.0,12
50,18136.0,2
50,34707.0,11
36,10004.0,18
55,26915.0,33
88,34546.0,61
25,14555.0,3
50,22791.0,14
45,15286.0,63
88,34732.0,217
27,20003.0,72
36,11475.0,3
24,23205.0,110
31,24939.0,151
39,31980.0,19
49,12753.0,4
55,10861.0,39
23,24524.0,39
65,16593.0,8
57,19593.0,7
36,28033.0,1
37,10808.0,34
62,23081.0,18
53,24585.0,2
53,22419.0,3
51,19538.0,6
33,21778.0,50
40,16522.0,7
37,0.0,31
28,13220.0,31
69,28083.0,1
28,29149.0,74
56,24437.0,13
45,10337.0,2
71,19792.0,2
45,19792.0,6
29,19196.0,7
80,27482.0,24
30,22085.0,5
50,16073.0,6
43,13235.0,35
9,5850.0,17
53,24546.0,10
44,29055.0,68
34,36003.0,34
50,23273.0,34
66,25039.0,13
56,9449.0,5
26,29101.0,37
78,34423.0,7
27,27542.0,11
34,25367.0,49
19,15780.0,2
48,15783.0,6
45,26743.0,11
75,32333.0,4
31,3408.0,18
53,27911.0,31
21,21285.0,3
19,20894.0,47
28,20913.0,8
52,15704.0,20
49,29982.0,83
56,24013.0,108
47,25599.0,62
70,23663.0,19
45,8931.0,10
38,22817.0,1
55,26843.0,13
68,25253.0,2
40,5167.0,2
51,16238.0,34
48,16418.0,7
6,6400.0,90
35,20086.0,22
42,19046.0,2
26,39156.0,244
44,24503.0,11
40,12342.0,97
80,19680.0,4
61,23782.0,2
31,19989.0,60
36,18693.0,22
56,20617.0,1
15,18803.0,153
82,27487.0,19
20,28313.0,44
56,7953.0,21
25,8430.0,1
49,37665.0,15
49,24035.0,27
43,41168.0,82
62,19136.0,5
19,48879.0,194
45,25962.0,17
43,4352.0,130
29,35245.0,314
63,16240.0,4
46,17416.0,13
48,18570.0,4
35,24632.0,55
20,32378.0,46
55,24186.0,59
29,24114.0,59
42,14732.0,5
28,20428.0,13
46,24340.0,151
49,34520.0,30
57,26190.0,13
82,23755.0,1
29,21083.0,88
29,22275.0,32
35,14559.0,23
52,22035.0,20
67,22331.0,32
19,22073.0,283
36,19504.0,64
36,2515.0,11
49,51514.0,21
22,23705.0,1
54,21399.0,2
48,27365.0,5
63,19806.0,24
44,15732.0,23
34,23306.0,70
32,17029.0,67
41,21736.0,44
56,21130.0,31
45,14362.0,13
51,18417.0,2
47,25380.0,2
48,18205.0,9
72,15299.0,3
57,30270.0,34
26,19380.0,20
27,25780.0,86
41,20749.0,27
72,25945.0,8
68,31636.0,12
74,23020.0,11
49,25605.0,1
46,11490.0,39
44,10459.0,3
54,25370.0,26
46,24923.0,4
54,26592.0,2
58,30371.0,3
42,20020.0,16
39,16780.0,39
16,42740.0,3
55,28692.0,1
37,32304.0,37
51,18932.0,4
63,19163.0,3
69,17571.0,12
46,14089.0,3
70,18384.0,40
34,19205.0,5
22,20508.0,5
64,22767.0,32
77,26659.0,11
45,28736.0,38
24,29678.0,156
67,27535.0,31
34,17910.0,96
52,29232.0,32
71,24145.0,11
34,30683.0,5
28,16469.0,12
21,11925.0,1
24,44743.0,4
58,12808.0,10
73,22077.0,18
44,27186.0,12
40,32952.0,32
84,16093.0,4
31,17171.0,102
56,18079.0,20
46,34380.0,63
45,23927.0,13
5,12600.0,87
41,14778.0,25
75,21477.0,11
55,23903.0,8
38,40954.0,2
58,21209.0,1
64,14574.0,1
39,21649.0,66
65,0.0,2
69,28057.0,118
62,28651.0,18
46,13178.0,13
40,14578.0,16
10,4494.0,121
36,10641.0,24
41,46198.0,23
44,15209.0,7
34,29094.0,1
32,15587.0,7
56,18676.0,13
41,24094.0,20
39,16996.0,40
53,20147.0,10
66,18842.0,27
26,0.0,62
39,24759.0,62
76,14603.0,7
45,26974.0,13
37,17486.0,93
72,18475.0,7
53,27840.0,31
39,30311.0,41
35,37409.0,107
76,19447.0,3
40,23426.0,31
58,12565.0,1
42,13890.0,1
33,16080.0,49
59,23045.0,9
26,22320.0,111
42,23688.0,9
33,33085.0,14
44,20397.0,3
60,29738.0,9
36,20492.0,63
60,17098.0,5
43,16014.0,2
54,24841.0,6
20,20140.0,16
80,32879.0,9
8,26136.0,170
66,13118.0,11
5,13420.0,86
15,8249.0,39
45,18712.0,4
24,25798.0,32
37,21201.0,126
41,22918.0,151
6,12600.0,158
23,4140.0,5
32,30068.0,40
5,7020.0,30
72,43517.0,319
75,23668.0,18
26,21210.0,35
4,0.0,67
39,24991.0,39
39,41845.0,136
30,15658.0,3
21,18900.0,16
73,13844.0,21
36,29138.0,36
41,17584.0,8
54,13428.0,2
72,26523.0,14
25,19280.0,13
48,11161.0,19
31,14167.0,3
70,28723.0,3
36,33148.0,13
20,19704.0,138
47,29216.0,2
4,12600.0,258
78,20023.0,27
16,13360.0,131
27,14989.0,63
53,30117.0,19
52,21202.0,15
21,42206.0,40
31,26164.0,6
27,19176.0,18
44,18853.0,15
49,20693.0,6
54,18699.0,17
38,29860.0,17
31,14456.0,13
30,19080.0,27
19,2007.0,40
36,28018.0,43
28,19270.0,16
69,26726.0,4
63,22491.0,16
60,9751.0,9
61,17644.0,31
31,15197.0,9
52,15947.0,12
34,16038.0,7
42,10681.0,7
50,10824.0,6
40,6470.0,6
19,16960.0,146
31,13179.0,17
18,23800.0,7
49,21886.0,14
70,19895.0,4
10,48526.0,94
46,32317.0,17
60,14648.0,2
29,31499.0,134
39,24707.0,33
56,25169.0,6
62,11697.0,4
24,23179.0,18
48,28213.0,34
6,11350.0,202
4,25200.0,403
24,25541.0,30
59,21003.0,8
73,33160.0,3
27,14090.0,6
52,25246.0,26
30,3862.0,13
8,0.0,59
48,22321.0,59
39,28160.0,96
57,37964.0,34
63,20785.0,5
13,9189.0,10
80,27557.0,69
48,18633.0,11
38,16469.0,34
55,24778.0,28
48,27720.0,32
47,24955.0,34
40,18948.0,8
42,10667.0,66
55,14237.0,5
39,21519.0,8
60,26077.0,34
37,9811.0,1
45,31611.0,33
18,55908.0,291
45,11568.0,2
33,21408.0,18
25,17692.0,26
50,24324.0,2
33,26654.0,7
48,22144.0,11
62,24523.0,12
26,20190.0,55
53,29619.0,17
20,17565.0,1
34,20650.0,30
42,29536.0,5
55,22452.0,5
41,29011.0,49
46,19195.0,39
55,19025.0,12
23,9443.0,60
41,15285.0,43
52,6321.0,16
38,26982.0,42
19,19145.0,126
46,16245.0,75
63,13825.0,8
12,7414.0,130
53,30200.0,20
39,22027.0,13
6,5700.0,7
20,20720.0,12
44,10371.0,19
7,7020.0,63
21,14287.0,76
56,23759.0,6
35,22203.0,4
30,26492.0,8
20,18102.0,84
6,3200.0,34
45,30280.0,114
38,13528.0,1
35,19600.0,11
42,39081.0,83
74,27259.0,4
50,20496.0,5
42,22877.0,75
39,22135.0,43
44,17621.0,5
52,12001.0,4
50,12696.0,24
30,24444.0,39
60,21534.0,18
40,10792.0,3
48,22384.0,35
42,20749.0,31
30,17516.0,4
24,24711.0,59
53,17677.0,15
33,0.0,30
57,32871.0,18
46,15483.0,8
38,13413.0,83
41,26448.0,10
50,17794.0,84
55,16161.0,15
72,20592.0,2
30,32841.0,73
51,22358.0,29
37,12217.0,37
22,12887.0,14
39,10992.0,19
27,27430.0,22
38,26902.0,33
46,19100.0,14
64,22285.0,8
52,2901.0,4
62,13499.0,19
39,20651.0,147
40,23219.0,32
31,1700.0,9
46,10228.0,18
49,16001.0,23
35,23520.0,37
43,24433.0,7
57,16138.0,24
69,24318.0,13
43,20921.0,10
49,14200.0,5
46,2996.0,39
54,14651.0,37
42,28239.0,87
30,23097.0,33
99,27866.0,5
47,13188.0,20
62,30935.0,11
45,16630.0,41
64,29928.0,67
73,17844.0,5
39,14993.0,5
18,34548.0,44
22,22694.0,2
39,8453.0,2
35,13101.0,14
50,17826.0,37
39,15770.0,6
32,14156.0,2
59,23312.0,23
26,20460.0,14
59,18898.0,9
40,15478.0,33
23,30390.0,12
36,20771.0,12
32,21414.0,6
52,25329.0,30
22,18428.0,55
20,14438.0,37
32,44220.0,27
46,29392.0,70
14,6630.0,31
79,27739.0,9
44,20043.0,23
20,19440.0,35
53,20685.0,11
59,20456.0,40
51,22901.0,3
87,19147.0,21
41,32533.0,34
35,11794.0,5
73,18145.0,2
28,21696.0,2
31,32595.0,59
20,7918.0,13
42,16614.0,98
38,20334.0,12
8,36952.0,152
5,17360.0,199
54,19809.0,7
66,27407.0,33
35,20973.0,24
67,17991.0,14
6,5800.0,125
46,8575.0,45
57,27008.0,9
41,28050.0,58
4,25000.0,367
48,10328.0,6
71,26249.0,3
38,20375.0,6
14,9000.0,17
36,17401.0,9
24,18934.0,105
61,33861.0,39
38,23797.0,25
38,28532.0,14
45,32334.0,138
52,16989.0,8
50,20191.0,21
49,34266.0,135
25,26551.0,75
22,31590.0,194
37,17480.0,14
60,21686.0,8
56,19440.0,80
7,7130.0,80
48,5921.0,3
59,27917.0,80
55,27544.0,118
44,16848.0,15
48,23857.0,2
42,17110.0,24
56,19507.0,21
33,12131.0,12
56,17045.0,3
23,8842.0,3
65,33799.0,24
50,21512.0,5
7,8500.0,24
26,20462.0,11
45,18075.0,15
49,24241.0,18
45,11110.0,2
69,12184.0,16
19,26147.0,19
45,20192.0,15
34,31685.0,88
65,21590.0,4
40,20889.0,1
32,16405.0,109
43,19173.0,3
28,8370.0,14
48,24250.0,60
9,19500.0,178
36,28775.0,141
55,22134.0,26
67,26244.0,4
31,21583.0,22
12,36000.0,204
67,18939.0,4
45,25545.0,9
17,24320.0,33
9,9600.0,11
52,28026.0,17
40,24328.0,12
53,22103.0,4
29,17633.0,6
26,21370.0,21
39,12981.0,46
40,27158.0,14
66,6092.0,10
49,13790.0,122
59,23683.0,4
39,9958.0,1
36,23733.0,47
22,27996.0,83
23,21355.0,16
57,9581.0,22
30,19076.0,11
20,21524.0,112
9,13648.0,244
49,19051.0,58
62,22948.0,12
34,17925.0,41
35,6335.0,12
33,20275.0,32
73,21016.0,12
7,8300.0,35
36,12025.0,13
59,20263.0,4
34,22148.0,26
21,27550.0,28
39,22050.0,1
29,24539.0,20
40,45073.0,345
62,15045.0,12
47,26279.0,8
40,17157.0,29
5,6720.0,184
32,24309.0,43
12,6600.0,85
45,19090.0,10
39,24114.0,11
54,7030.0,5
18,16268.0,48
33,11235.0,63
38,10247.0,6
42,39230.0,234
58,19678.0,5
62,20770.0,25
49,16859.0,18
44,19397.0,13
35,13438.0,32
67,20417.0,1
53,13535.0,2
21,39065.0,180
31,37726.0,76
23,16625.0,10
42,21533.0,66
8,40591.0,108
32,3500.0,11
76,26080.0,14
58,17792.0,6
46,16375.0,10
8,19820.0,342
14,20000.0,28
30,19160.0,7
54,25270.0,1
50,21347.0,9
53,15498.0,10
44,21656.0,33
27,27255.0,105
23,14112.0,24
44,11172.0,1
58,32980.0,19
18,26250.0,89
78,28469.0,1
21,18195.0,34
17,33537.0,212
9,7750.0,48
51,16544.0,39
69,22676.0,70
63,23565.0,3
65,27247.0,7
21,22414.0,5
39,15682.0,4
37,25692.0,68
48,22662.0,2
31,18659.0,42
48,37903.0,184
29,17462.0,33
26,22956.0,221
25,11288.0,1
16,9450.0,31
39,29382.0,103
42,30903.0,6
28,16520.0,15
34,19480.0,13
95,25318.0,4
64,17191.0,6
13,16238.0,44
34,6574.0,13
58,24585.0,29
30,29429.0,30
13,19950.0,50
75,29841.0,8
19,11565.0,4
69,28418.0,8
43,5337.0,8
14,6630.0,31
19,10200.0,27
23,46510.0,329
25,11805.0,34
45,24800.0,4
29,27080.0,95
49,22596.0,17
39,9003.0,8
26,23850.0,11
37,18752.0,12
67,32146.0,27
39,18397.0,31
36,5595.0,10
39,21833.0,4
46,26925.0,14
51,17762.0,7
59,24899.0,9
19,23604.0,7
50,16615.0,16
38,10728.0,3
28,23540.0,4
22,13510.0,8
30,11674.0,11
60,19722.0,2
55,12005.0,3
24,19379.0,63
50,20037.0,8
33,23430.0,22
57,29616.0,4
21,30301.0,86
40,5299.0,2
8,5200.0,178
46,20421.0,10
62,26064.0,39
49,16716.0,4
56,23858.0,18
45,20184.0,6
44,31840.0,191
20,11086.0,97
40,14557.0,15
45,1495.0,7
35,18447.0,42
38,17726.0,4
13,36614.0,5
68,21231.0,9
37,21872.0,28
40,10408.0,5
32,7410.0,11
39,13062.0,7
15,39375.0,388
42,15712.0,24
44,20088.0,2
10,2800.0,24
29,19434.0,10
28,22461.0,17
33,22021.0,8
24,20939.0,27
40,32219.0,44
29,18851.0,7
44,22071.0,29
22,9862.0,15
50,7345.0,4
24,3839.0,7
35,19415.0,19
37,14502.0,25
23,29901.0,164
81,22417.0,3
23,12780.0,18
9,10970.0,220
40,16559.0,20
47,630.0,1
49,18224.0,2
47,25554.0,9
37,25479.0,13
10,0.0,32
69,16250.0,22
24,40185.0,413
67,22622.0,13
16,6512.0,35
34,17908.0,1
66,17955.0,13
25,22478.0,40
24,10558.0,4
23,16076.0,22
36,15755.0,14
77,19052.0,2
6,1090.0,241
36,19058.0,40
31,8160.0,11
6,27240.0,436
29,13330.0,2
46,24674.0,4
36,22462.0,8
8,19320.0,382
65,26010.0,1
53,26124.0,4
46,26665.0,12
55,23503.0,7
29,26680.0,86
51,19808.0,5
49,32513.0,20
49,6555.0,11
32,14425.0,8
22,12780.0,5
75,39697.0,74
26,14610.0,18
34,14148.0,4
46,19023.0,27
19,8190.0,62
47,18362.0,2
36,17021.0,21
32,8457.0,24
41,31621.0,267
39,22514.0,37
71,5944.0,4
28,20175.0,18
34,7905.0,3
48,2886.0,7
19,22610.0,112
22,20334.0,3
54,28591.0,26
51,24939.0,40
18,15716.0,65
29,9700.0,15
35,17499.0,6
40,24392.0,76
36,9178.0,22
53,17361.0,2
45,24774.0,25
34,20987.0,3
63,21124.0,3
68,21914.0,6
48,16916.0,28
29,33755.0,185
38,27495.0,9
44,14361.0,4
68,13175.0,9
5,36829.0,207
49,32259.0,51
50,27062.0,31
45,16876.0,39
68,19637.0,89
34,12458.0,21
24,27555.0,4
61,32448.0,11
61,22169.0,6
44,23532.0,3
43,1490.0,1
41,61800.0,23
56,4909.0,5
61,17861.0,2
19,21690.0,106
34,15645.0,40
45,23332.0,71
67,21940.0,14
39,17468.0,10
35,6913.0,13
48,25076.0,58
47,17778.0,25
28,23714.0,72
45,27623.0,5
30,16016.0,2
56,16199.0,6
32,14439.0,19
14,0.0,17
42,10930.0,25
37,8647.0,33
20,17715.0,22
17,21629.0,141
41,22492.0,59
36,15967.0,114
28,14984.0,45
46,20496.0,10
47,14354.0,20
46,22570.0,49
35,1713.0,177
38,18698.0,5
59,18955.0,17
28,13543.0,1
43,19840.0,17
20,17119.0,104
50,14396.0,1
36,14770.0,8
8,9980.0,192
35,10977.0,51
40,21309.0,19
50,20130.0,14
38,12195.0,1
32,20025.0,9
46,8442.0,7
50,28376.0,16
26,6781.0,115
21,18319.0,65
52,24703.0,13
53,2068.0,4
47,25826.0,161
6,15950.0,413
53,22380.0,12
48,22050.0,7
25,9267.0,13
22,18422.0,3
58,22646.0,32
32,17746.0,84
61,16403.0,9
26,28068.0,85
69,16222.0,4
29,2040.0,14
50,15395.0,4
33,12787.0,15
23,28428.0,49
24,11521.0,18
61,16698.0,97
6,125188.0,13
5,3200.0,2
40,11526.0,33
43,30103.0,21
29,18862.0,36
18,39734.0,231
43,11518.0,9
29,23712.0,17
44,25111.0,35
18,31364.0,31
17,27375.0,110
57,21935.0,10
32,22703.0,1
29,26863.0,59
40,14872.0,6
39,10480.0,30
45,14850.0,31
38,22351.0,23
53,22523.0,61
36,15019.0,5
5,9600.0,35
23,8340.0,16
43,13788.0,2
47,21910.0,20
22,21536.0,18
23,13381.0,47
22,17268.0,7
23,4557.0,2
33,21000.0,1
39,11674.0,96
37,20588.0,14
50,7350.0,9
41,16995.0,23
24,19219.0,40
90,10437.0,6
43,20301.0,1
18,9100.0,50
68,10617.0,4
46,12971.0,10
45,9397.0,22
33,19117.0,3
40,13595.0,23
64,19521.0,13
38,15056.0,9
62,25358.0,18
8,42084.0,405
33,17160.0,11
25,18033.0,44
38,25766.0,21
47,23060.0,61
46,20146.0,8
32,16371.0,5
52,20467.0,8
38,17102.0,132
16,24013.0,221
13,13920.0,304
31,16303.0,23
36,27112.0,34
37,25282.0,31
8,15024.0,156
46,33715.0,152
31,11599.0,2
50,9721.0,1
44,21544.0,5
33,8753.0,14
46,17263.0,38
38,1637.0,2
33,22452.0,4
52,23615.0,2
40,29937.0,16
57,22176.0,11
63,7900.0,3
28,6205.0,47
47,17701.0,10
79,29809.0,15
5,11320.0,46
22,36922.0,96
25,27773.0,106
34,25554.0,64
68,20014.0,5
44,12885.0,5
16,14607.0,33
36,23003.0,15
6,1190.0,137
17,10856.0,26
43,9165.0,3
30,3952.0,157
41,15514.0,4
51,23737.0,8
16,26393.0,49
49,15038.0,5
20,38427.0,56
68,22334.0,1
25,21951.0,13
23,19613.0,63
5,9500.0,11
23,15629.0,21
48,18588.0,7
16,24217.0,100
26,14553.0,36
58,13884.0,17
61,23036.0,1
22,11296.0,32
49,26575.0,12
29,22474.0,2
39,34560.0,14
36,15524.0,7
49,12143.0,7
47,6774.0,1
72,13757.0,2
53,22846.0,8
43,22156.0,7
36,10247.0,15
45,20845.0,13
49,12421.0,10
39,700.0,4
28,2610.0,1
30,16673.0,7
40,5814.0,2
25,24795.0,13
48,9573.0,1
34,20874.0,18
4,4250.0,259
6,10650.0,206
12,0.0,67
48,12894.0,19
21,35705.0,64
70,20072.0,16
38,9380.0,9
40,11901.0,3
24,11027.0,57
34,5866.0,4
46,32448.0,1
16,18090.0,42
8,5634.0,58
31,37966.0,285
24,9819.0,68
40,18149.0,13
35,11646.0,2
31,15441.0,33
24,21895.0,110
35,3966.0,6
53,13378.0,10
69,20157.0,1
18,32809.0,190
35,23369.0,49
38,42416.0,419
5,3200.0,114
37,28800.0,178
60,27195.0,2
84,23138.0,13
44,12987.0,49
63,27895.0,33
37,13790.0,14
40,16780.0,24
68,24180.0,153
59,30437.0,159
7,6673.0,68
45,17937.0,6
51,19885.0,29
42,37034.0,1
33,18392.0,24
44,20910.0,34
20,9520.0,86
48,13280.0,60
25,17627.0,3
48,18386.0,116
20,11227.0,165
24,30822.0,27
35,11758.0,18
49,18563.0,5
32,12828.0,16
36,9100.0,2
47,19079.0,8
38,1653.0,40
41,9014.0,2
29,27816.0,61
5,2450.0,34
43,16365.0,8
57,22446.0,34
27,25500.0,93
61,25694.0,1
34,0.0,7
31,27391.0,16
79,26367.0,7
43,16149.0,9
6,0.0,48
31,31164.0,12
36,27101.0,11
25,12759.0,106
58,27348.0,19
33,3507.0,4
36,7272.0,25
24,0.0,17
57,8728.0,8
35,16157.0,49
20,14432.0,8
51,2088.0,1
40,4503.0,30
80,24286.0,11
41,23115.0,110
28,0.0,13
25,19155.0,162
47,19253.0,21
15,28800.0,18
41,18667.0,22
18,15403.0,86
18,1440.0,7
61,20937.0,9
54,32777.0,26
46,19404.0,25
43,17951.0,109
55,20219.0,30
26,17018.0,105
42,6640.0,14
37,13932.0,18
31,16115.0,3
46,22854.0,21
41,18194.0,3
20,23925.0,24
28,10835.0,71
43,25213.0,25
36,35800.0,19
54,20538.0,18
39,14872.0,2
35,16610.0,44
24,30885.0,65
47,13606.0,3
26,16958.0,10
21,2550.0,3
47,2964.0,6
53,15884.0,2
21,0.0,13
22,15797.0,11
49,16434.0,21
36,23185.0,2
40,15744.0,5
25,14695.0,28
22,12412.0,8
37,20261.0,10
46,17209.0,4
49,18530.0,11
18,19749.0,44
53,23168.0,22
24,7370.0,2
31,6336.0,4
52,7000.0,1
55,12481.0,2
31,14422.0,16
36,17845.0,19
44,12407.0,66
27,12160.0,11
25,12740.0,23
48,23749.0,11
25,13974.0,66
40,13824.0,3
32,1953.0,11
36,7033.0,7
31,21227.0,18
48,16317.0,32
41,16986.0,13
23,4866.0,2
30,28728.0,78
22,18235.0,87
25,17610.0,4
39,15175.0,18
53,32636.0,5
67,19878.0,19
5,9200.0,286
38,14283.0,5
25,17255.0,39
47,19365.0,7
59,19071.0,15
44,22589.0,22
48,17234.0,6
23,20663.0,129
33,21761.0,21
46,22272.0,9
44,25470.0,3
47,4070.0,74
7,13400.0,78
52,12561.0,12
38,13042.0,7
46,20513.0,5
28,44502.0,124
49,19295.0,4
36,20854.0,3
56,10991.0,3
27,29395.0,104
11,43294.0,95
16,15932.0,126
48,10456.0,18
39,6161.0,27
50,20776.0,5
34,14949.0,35
55,26830.0,74
27,15631.0,9
37,71312.0,95
31,10956.0,5
52,20004.0,6
25,12100.0,104
61,14432.0,10
30,31450.0,147
42,13489.0,22
42,16814.0,37
50,7960.0,7
33,20676.0,28
46,23179.0,2
49,18092.0,14
44,14643.0,93
39,20265.0,13
6,8824.0,294
42,22427.0,38
38,14591.0,50
64,33909.0,21
42,16471.0,13
33,0.0,39
35,18025.0,60
46,16106.0,7
37,24708.0,4
58,23054.0,55
24,16422.0,84
21,16268.0,2
49,13997.0,1
51,11794.0,6
45,7081.0,7
28,16570.0,64
34,17857.0,2
39,2015.0,4
64,17533.0,6
28,21844.0,17
31,24120.0,92
40,13519.0,7
39,15696.0,17
47,23140.0,57
21,26358.0,6
24,14121.0,37
28,0.0,17
26,6630.0,3
9,8675.0,48
27,17977.0,35
37,16793.0,82
69,27888.0,9
54,13293.0,2
27,12011.0,12
33,0.0,13
39,22279.0,38
28,4090.0,7
39,10181.0,17
39,15462.0,12
34,10413.0,73
37,21033.0,14
57,32002.0,3
44,23059.0,20
30,4402.0,6
31,4386.0,65
39,26157.0,68
44,14568.0,26
52,26154.0,1
22,2311.0,2
36,13269.0,11
43,13820.0,12
40,3600.0,1
22,11643.0,23
26,17731.0,68
44,18475.0,8
39,24255.0,16
37,19135.0,13
40,19160.0,7
44,41088.0,225
52,8018.0,44
29,33360.0,122
45,14033.0,25
30,15969.0,4
38,11666.0,43
38,26627.0,52
24,28301.0,248
18,21120.0,79
44,14536.0,13
40,13333.0,2
23,27849.0,57
46,15057.0,37
25,38746.0,382
33,37060.0,116
62,28664.0,59
32,9930.0,22
60,13674.0,5
17,23689.0,32
41,25140.0,18
23,0.0,104
34,3450.0,10
51,15873.0,1
39,14388.0,20
22,3984.0,1
40,17621.0,1
46,20736.0,14
64,13712.0,9
58,19960.0,3
35,17931.0,51
38,20432.0,14
37,12342.0,83
37,2590.0,32
39,22214.0,74
51,29611.0,61
33,17007.0,11
45,7633.0,4
33,16349.0,1
32,18196.0,96
67,21035.0,4
27,32070.0,17
23,9190.0,91
33,10914.0,1
29,21863.0,19
42,34444.0,68
45,23676.0,2
40,18874.0,43
23,21984.0,37
46,21104.0,28
46,23640.0,11
40,26176.0,25
24,22586.0,19
50,24865.0,19
10,28817.0,2
21,34369.0,35
39,5670.0,1
46,16487.0,18
45,19420.0,3
40,19355.0,38
65,20218.0,6
35,12336.0,95
48,0.0,6
56,15480.0,4
41,38363.0,4
39,30330.0,37
66,23446.0,1
28,21871.0,56
42,13600.0,2
33,17640.0,31
48,16877.0,13
47,12560.0,38
24,27780.0,84
45,5056.0,116
38,16049.0,7
40,30555.0,23
17,20295.0,93
39,29021.0,106
50,19702.0,24
27,8848.0,16
39,22779.0,13
29,5190.0,221
16,31085.0,203
43,10368.0,33
50,22701.0,14
41,6567.0,9
44,13442.0,5
34,15286.0,114
44,26462.0,30
36,24739.0,19
